Year,Hobbyist,Income,Country,EdLevel,Employment,JobSat,OrgSize,UndergradMajor,YearsCodePro,Data scientist or machine learning specialist,Database administrator
2020,Yes,48936,Ukraine,Master's degree,Employed full-time,4,20 to 99 employees,Another engineering discipline,11,0,0
2020,Yes,59454,Germany,some college,Employed full-time,8,20 to 99 employees,Computer science,16,0,1
2020,Yes,37056,Hong Kong (S.A.R.),Bachelor's degree,Employed full-time,5,100 to 499 employees,Mathematics or statistics,5,0,1
2020,No,29580,Turkey,Bachelor's degree,"Independent contractor, freelancer, or self-employed",2,10 to 19 employees,Computer science,27,0,1
2020,Yes,86478,Austria,Secondary school,Employed full-time,5,20 to 99 employees,,19,0,1
2020,Yes,18156,Spain,,Employed full-time,8,,Information systems,11,0,1
2020,Yes,1752,Indonesia,Bachelor's degree,Employed full-time,2,,Information systems,2,1,1
2020,Yes,52932,Netherlands,some college,Employed full-time,4,10 to 19 employees,Web development or web design,4,0,0
2020,Yes,10380,Greece,Master's degree,Employed full-time,5,10 to 19 employees,Computer science,3,0,1
2020,Yes,3960,Sri Lanka,Bachelor's degree,Employed full-time,6,10 to 19 employees,Computer science,2,0,1
2020,No,30744,Thailand,Doctoral degree,Employed full-time,4,2 to 9 employees,Natural science,20,0,1
2020,No,5448,Pakistan,Bachelor's degree,Employed full-time,2,20 to 99 employees,Computer science,2,1,0
2020,No,94560,Israel,Master's degree,Employed full-time,8,2 to 9 employees,Natural science,5,1,0
2020,Yes,39696,Slovakia,Secondary school,"Independent contractor, freelancer, or self-employed",8,20 to 99 employees,,3,0,1
2020,Yes,81074,Germany,Doctoral degree,Employed full-time,8,"10,000 or more employees",Natural science,10,0,1
2020,No,2340,Pakistan,Bachelor's degree,Employed full-time,5,2 to 9 employees,Information systems,2,0,1
2020,Yes,86853,Australia,Master's degree,Employed full-time,6,100 to 499 employees,Computer science,18,0,1
2020,Yes,5868,India,Master's degree,"Independent contractor, freelancer, or self-employed",5,"Just me - I am a freelancer, sole proprietor, etc.",Mathematics or statistics,5,1,0
2020,Yes,155664,Netherlands,some college,"Independent contractor, freelancer, or self-employed",8,10 to 19 employees,Computer science,25,0,1
2020,Yes,79896,Denmark,some college,Employed full-time,4,20 to 99 employees,Computer science,26,0,1
2020,Yes,90312,Denmark,some college,Employed full-time,6,20 to 99 employees,Computer science,20,0,1
2020,Yes,109956,Brazil,Professional degree,Employed full-time,6,"5,000 to 9,999 employees",Computer science,5,1,0
2020,No,133619,Australia,Master's degree,"Independent contractor, freelancer, or self-employed",8,"10,000 or more employees",Business,14,1,1
2020,Yes,9432,Russian Federation,some college,Employed full-time,5,20 to 99 employees,Web development or web design,4,0,1
2020,No,3000,"Venezuela, Bolivarian Republic of...",some college,"Independent contractor, freelancer, or self-employed",8,"Just me - I am a freelancer, sole proprietor, etc.",Computer science,8,1,1
2020,Yes,45396,Lithuania,Bachelor's degree,Employed full-time,8,"10,000 or more employees",Another engineering discipline,7,0,0
2020,Yes,90193,Australia,Bachelor's degree,"Independent contractor, freelancer, or self-employed",4,"Just me - I am a freelancer, sole proprietor, etc.",Business,25,0,1
2020,Yes,38916,Belgium,Master's degree,Employed full-time,5,"1,000 to 4,999 employees",Computer science,1,1,0
2020,Yes,99530,United Kingdom,Master's degree,Employed full-time,8,"10,000 or more employees",Social science,4,0,0
2020,Yes,31128,Latvia,some college,Employed full-time,4,100 to 499 employees,Computer science,14,0,0
2020,Yes,43239,Germany,Associate degree,Employed full-time,8,"5,000 to 9,999 employees",Information systems,3,0,0
2020,Yes,37834,France,Master's degree,Employed full-time,4,2 to 9 employees,Computer science,1,0,1
2020,Yes,89451,Switzerland,Secondary school,Employed full-time,8,10 to 19 employees,,4,0,1
2020,Yes,25944,Latvia,Master's degree,Employed full-time,5,100 to 499 employees,Mathematics or statistics,5,1,0
2020,No,35672,Netherlands,Master's degree,Employed part-time,4,10 to 19 employees,Natural science,5,0,0
2020,No,151350,Belgium,Bachelor's degree,"Independent contractor, freelancer, or self-employed",4,,Computer science,5,0,0
2020,No,6588,Nigeria,Bachelor's degree,Employed full-time,6,20 to 99 employees,Computer science,5,0,1
2020,Yes,10380,Latvia,Master's degree,Employed full-time,6,100 to 499 employees,Computer science,5,1,0
2020,Yes,38778,United Kingdom,Bachelor's degree,Employed full-time,4,"10,000 or more employees",Computer science,1,0,0
2020,Yes,64630,United Kingdom,some college,Employed full-time,2,20 to 99 employees,Business,11,0,1
2020,No,7944,Sri Lanka,Bachelor's degree,Employed full-time,8,100 to 499 employees,Computer science,5,0,1
2020,No,43239,Lithuania,Master's degree,Employed full-time,6,"10,000 or more employees",Computer science,2,1,0
2020,No,6720,Togo,Master's degree,"Independent contractor, freelancer, or self-employed",5,2 to 9 employees,Information systems,14,1,1
2020,No,16008,South Africa,some college,"Independent contractor, freelancer, or self-employed",5,"Just me - I am a freelancer, sole proprietor, etc.",I never declared a major,20,0,1
2020,Yes,24300,Poland,Master's degree,Employed full-time,2,"10,000 or more employees",Computer science,3,1,0
2020,Yes,88857,Australia,Master's degree,Employed full-time,8,20 to 99 employees,Computer science,20,0,1
2020,No,30792,Hungary,Master's degree,Employed full-time,8,"1,000 to 4,999 employees",Mathematics or statistics,2,0,0
2020,No,5772,Egypt,Bachelor's degree,Employed full-time,4,2 to 9 employees,Computer science,6,0,0
2020,No,16212,Portugal,some college,Employed full-time,2,2 to 9 employees,Business,27,0,1
2020,Yes,36000,Uzbekistan,Master's degree,Employed full-time,2,20 to 99 employees,Computer science,14,0,1
2020,No,5844,Argentina,some college,Employed part-time,5,10 to 19 employees,Humanities,15,0,0
2020,Yes,4620,Sri Lanka,Master's degree,Employed full-time,6,10 to 19 employees,Computer science,5,0,1
2020,Yes,41508,Belgium,Bachelor's degree,Employed full-time,6,100 to 499 employees,Mathematics or statistics,6,1,0
2020,Yes,7037,India,Master's degree,Employed full-time,2,"10,000 or more employees",Computer science,4,0,0
2020,No,39444,China,Master's degree,Employed full-time,5,500 to 999 employees,Computer science,1,1,0
2020,No,50,Denmark,Master's degree,Employed full-time,5,,Another engineering discipline,30,0,0
2020,Yes,104855,Germany,Master's degree,Employed full-time,2,"10,000 or more employees",Another engineering discipline,13,1,0
2020,No,77832,Germany,Master's degree,Employed full-time,8,2 to 9 employees,Natural science,25,0,1
2020,Yes,23952,South Africa,some college,Employed full-time,8,20 to 99 employees,Social science,15,0,1
2020,Yes,34591,France,,Employed full-time,6,"1,000 to 4,999 employees",Computer science,4,0,1
2020,Yes,8376,India,Bachelor's degree,Employed full-time,5,"1,000 to 4,999 employees",Computer science,5,0,0
2020,Yes,36444,Poland,Master's degree,Employed full-time,8,"1,000 to 4,999 employees",Mathematics or statistics,4,1,0
2020,Yes,49296,Netherlands,some college,Employed part-time,8,"10,000 or more employees",Information systems,9,0,1
2020,Yes,19236,Brazil,Master's degree,"Independent contractor, freelancer, or self-employed",5,20 to 99 employees,Business,2,0,0
2020,Yes,53184,Austria,Master's degree,Employed full-time,8,"1,000 to 4,999 employees",Computer science,1,1,0
2020,Yes,35028,Austria,some college,Employed full-time,6,100 to 499 employees,Web development or web design,2,0,1
2020,Yes,38915,France,Master's degree,Employed full-time,6,10 to 19 employees,Computer science,2,0,0
2020,Yes,13068,Mongolia,Bachelor's degree,Employed full-time,5,"1,000 to 4,999 employees",Computer science,4,0,1
2020,Yes,26592,Mauritius,Bachelor's degree,Employed full-time,4,100 to 499 employees,Computer science,9,0,1
2020,Yes,29320,India,Bachelor's degree,Employed full-time,8,20 to 99 employees,Another engineering discipline,7,0,0
2020,Yes,47050,United Kingdom,some college,Employed full-time,6,2 to 9 employees,Computer science,2,0,1
2020,No,7068,Bangladesh,Master's degree,Employed full-time,8,500 to 999 employees,Social science,,0,1
2020,Yes,46891,Canada,Bachelor's degree,Employed full-time,8,"10,000 or more employees",Computer science,2,1,0
2020,Yes,97584,Switzerland,Master's degree,Employed full-time,4,2 to 9 employees,Computer science,3,1,0
2020,Yes,25,Poland,Bachelor's degree,"Independent contractor, freelancer, or self-employed",8,"Just me - I am a freelancer, sole proprietor, etc.",Computer science,1,1,1
2020,No,24912,Poland,Bachelor's degree,Employed full-time,5,"10,000 or more employees",Computer science,5,0,0
2020,Yes,36324,Germany,Bachelor's degree,Employed full-time,4,100 to 499 employees,Web development or web design,4,0,1
2020,No,55776,Netherlands,Bachelor's degree,Employed full-time,4,2 to 9 employees,Information systems,18,0,1
2020,Yes,140088,Israel,Professional degree,Employed full-time,4,10 to 19 employees,Natural science,17,0,0
2020,Yes,74970,United Kingdom,Doctoral degree,Employed full-time,8,"1,000 to 4,999 employees",Mathematics or statistics,3,1,0
2020,No,27240,Spain,Master's degree,Employed full-time,6,"10,000 or more employees",Computer science,6,1,0
2020,Yes,61368,Sweden,some college,Employed full-time,6,2 to 9 employees,Another engineering discipline,6,0,1
2020,No,138500,United States,Master's degree,Employed full-time,6,500 to 999 employees,Information systems,22,0,0
2020,Yes,70264,Germany,Master's degree,Employed full-time,6,100 to 499 employees,,30,0,1
2020,Yes,786,Guatemala,some college,Employed full-time,6,"1,000 to 4,999 employees",Computer science,8,0,0
2020,Yes,1416,Bangladesh,Secondary school,Employed full-time,2,2 to 9 employees,,5,0,1
2020,No,78657,Canada,Bachelor's degree,"Independent contractor, freelancer, or self-employed",2,"Just me - I am a freelancer, sole proprietor, etc.",Computer science,30,0,1
2020,Yes,8400,Haiti,Bachelor's degree,Employed full-time,6,100 to 499 employees,Computer science,2,0,1
2020,No,1308,"Venezuela, Bolivarian Republic of...",Bachelor's degree,Employed full-time,2,2 to 9 employees,Web development or web design,13,0,1
2020,Yes,60932,Brazil,Bachelor's degree,Employed full-time,4,100 to 499 employees,Computer science,14,1,0
2020,Yes,18156,Germany,Master's degree,"Independent contractor, freelancer, or self-employed",4,2 to 9 employees,Information systems,7,0,1
2020,Yes,200000,United States,Master's degree,"Independent contractor, freelancer, or self-employed",2,"Just me - I am a freelancer, sole proprietor, etc.",Natural science,30,1,0
2020,No,20244,India,Master's degree,Employed full-time,6,20 to 99 employees,Computer science,8,0,1
2020,Yes,34591,France,Master's degree,Employed full-time,8,10 to 19 employees,Web development or web design,3,0,1
2020,Yes,65000,United States,Associate degree,Employed full-time,6,20 to 99 employees,,5,0,1
2020,No,44969,Portugal,Bachelor's degree,Employed full-time,4,"5,000 to 9,999 employees",Computer science,20,0,1
2020,Yes,80000,United Kingdom,some college,Employed full-time,6,"1,000 to 4,999 employees",Computer science,20,0,0
2020,No,81074,Slovakia,Doctoral degree,"Independent contractor, freelancer, or self-employed",8,"Just me - I am a freelancer, sole proprietor, etc.",Natural science,10,1,0
2020,Yes,47563,Germany,some college,Employed full-time,6,10 to 19 employees,Computer science,10,0,1
2020,No,180963,United Kingdom,some college,"Independent contractor, freelancer, or self-employed",5,"Just me - I am a freelancer, sole proprietor, etc.",Computer science,21,0,1
2020,Yes,38916,Finland,Doctoral degree,Employed part-time,5,"10,000 or more employees",Natural science,4,1,0
2020,Yes,45000,United States,Bachelor's degree,Employed full-time,4,100 to 499 employees,,1,0,0
2020,Yes,154380,Hong Kong (S.A.R.),Bachelor's degree,"Independent contractor, freelancer, or self-employed",8,"Just me - I am a freelancer, sole proprietor, etc.",Another engineering discipline,30,0,0
2020,Yes,27025,Italy,Bachelor's degree,Employed full-time,4,10 to 19 employees,Computer science,10,0,1
2020,No,79452,Germany,Bachelor's degree,Employed full-time,8,20 to 99 employees,Computer science,10,0,0
2020,Yes,11028,Kosovo,Master's degree,Employed full-time,4,20 to 99 employees,Computer science,3,0,1
2020,Yes,130000,United States,Master's degree,Employed full-time,8,"1,000 to 4,999 employees",Computer science,16,0,0
2020,Yes,16008,South Africa,,Employed full-time,5,20 to 99 employees,Computer science,3,0,1
2020,Yes,68000,United States,Bachelor's degree,Employed full-time,6,20 to 99 employees,Computer science,4,0,0
2020,Yes,200000,United States,Master's degree,Employed full-time,8,500 to 999 employees,Natural science,12,0,0
2020,No,59454,France,Master's degree,Employed full-time,8,"10,000 or more employees",Natural science,3,1,0
2020,No,17652,Colombia,Bachelor's degree,Employed full-time,5,"Just me - I am a freelancer, sole proprietor, etc.",Computer science,20,1,0
2020,Yes,150000,United States,Bachelor's degree,Employed full-time,8,10 to 19 employees,Computer science,10,0,1
2020,No,24508,Mexico,Bachelor's degree,Employed full-time,6,"1,000 to 4,999 employees",Computer science,3,0,1
2020,Yes,160000,United States,some college,Employed full-time,6,10 to 19 employees,Computer science,14,0,1
2020,No,13740,Brazil,Bachelor's degree,Employed full-time,2,100 to 499 employees,Computer science,12,0,0
2020,Yes,9696,Mexico,Bachelor's degree,Employed full-time,6,20 to 99 employees,Social science,2,1,0
2020,No,9773,India,Master's degree,Employed full-time,4,500 to 999 employees,Computer science,6,1,1
2020,Yes,93000,United States,Bachelor's degree,Employed full-time,8,100 to 499 employees,Information systems,7,0,1
2020,Yes,64000,United States,Professional degree,Employed full-time,6,20 to 99 employees,Humanities,5,0,0
2020,No,192000,United States,Bachelor's degree,Employed full-time,4,100 to 499 employees,Humanities,30,0,1
2020,Yes,7536,India,Master's degree,Employed full-time,5,20 to 99 employees,Computer science,6,0,1
2020,Yes,159000,United States,Bachelor's degree,Employed full-time,8,500 to 999 employees,Fine arts or performing arts,8,1,1
2020,Yes,92000,United States,Bachelor's degree,Employed full-time,6,"1,000 to 4,999 employees",Information systems,14,0,1
2020,Yes,6632,India,Bachelor's degree,Employed full-time,6,20 to 99 employees,Computer science,1,0,1
2020,Yes,43239,Cyprus,some college,Employed full-time,8,2 to 9 employees,Computer science,6,0,1
2020,No,39328,Canada,,Employed full-time,6,100 to 499 employees,,8,0,1
2020,Yes,57156,Czech Republic,Bachelor's degree,"Independent contractor, freelancer, or self-employed",8,20 to 99 employees,Computer science,13,0,1
2020,Yes,3600,Nicaragua,some college,"Independent contractor, freelancer, or self-employed",8,"Just me - I am a freelancer, sole proprietor, etc.",Computer science,20,0,1
2020,Yes,108100,France,Master's degree,Employed full-time,8,2 to 9 employees,Computer science,2,0,1
2020,Yes,155000,United States,Master's degree,Employed full-time,8,20 to 99 employees,Another engineering discipline,6,1,0
